customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_total,segment
2210,576,2,158263.1075,2,3,3,8,At Risk
2211,342,6,357065.8275,3,5,5,13,Loyal Customers
2212,145,1,133191.71,4,1,3,8,New Customers
2213,281,3,62479.03399999999,3,3,2,8,Potential Loyalists
2214,126,2,240257.72999999998,4,3,4,11,Potential Loyalists
2215,32,8,449542.90750000003,5,5,5,15,Champions
2216,660,2,95360.79,2,3,2,7,At Risk
2217,580,2,58421.084,2,3,2,7,At Risk
2219,211,5,300081.872,4,4,4,12,Champions
2220,796,3,256356.568,1,3,4,8,At Risk
2222,738,1,110814.06,2,1,3,6,Lost Customers
2223,126,2,49584.314,4,3,1,8,Potential Loyalists
2224,339,3,176815.13,3,3,3,9,Potential Loyalists
2225,46,2,94852.062,5,3,2,10,Potential Loyalists
2226,1108,1,29121.174,1,1,1,3,Lost Customers
2227,146,1,6582.942,4,1,1,6,New Customers
2229,19,13,754756.304,5,5,5,15,Champions
2233,482,2,89307.50899999999,2,3,2,7,At Risk
2237,728,1,105382.38849999999,2,1,3,6,Lost Customers
2239,929,1,28573.515,1,1,1,3,Lost Customers
2241,370,3,203735.52,3,3,4,10,Potential Loyalists
2242,94,3,185750.4885,4,3,4,11,Potential Loyalists
2243,955,1,89309.44,1,1,2,4,Lost Customers
2244,1018,1,2705.055,1,1,1,3,Lost Customers
2245,98,5,208283.03999999998,4,4,4,12,Champions
2246,528,1,78894.7,2,1,2,5,Lost Customers
2247,174,3,144442.45849999998,4,3,3,10,Potential Loyalists
2248,1327,1,72258.90000000001,1,1,2,4,Lost Customers
2249,718,2,199794.9225,2,3,4,9,At Risk
2250,138,1,22208.16,4,1,1,6,New Customers
2251,173,3,174835.183,4,3,3,10,Potential Loyalists
2252,28,3,152516.7175,5,3,3,11,Potential Loyalists
2255,12,4,255201.063,5,4,4,13,Champions
2258,259,6,280755.946,3,5,4,12,Loyal Customers
2260,14,7,448162.348,5,5,5,15,Champions
2261,259,5,503472.6995,3,4,5,12,Loyal Customers
2262,556,2,204812.5515,2,3,4,9,At Risk
2264,1171,1,362.43149999999997,1,1,1,3,Lost Customers
2265,195,3,163871.625,4,3,3,10,Potential Loyalists
2267,690,1,51251.26,2,1,2,5,Lost Customers
2268,970,1,21865.584000000003,1,1,1,3,Lost Customers
2269,1139,1,3725.42,1,1,1,3,Lost Customers
2271,147,3,199664.40800000002,4,3,4,11,Potential Loyalists
2272,1192,1,49230.63,1,1,1,3,Lost Customers
2274,483,1,97117.82549999999,2,1,2,5,Lost Customers
2275,60,16,895304.466,5,5,5,15,Champions
2276,691,1,116794.17,2,1,3,6,Lost Customers
2277,197,1,34794.846000000005,4,1,1,6,New Customers
2278,234,3,128298.068,3,3,3,9,Potential Loyalists
2279,130,3,289752.58,4,3,4,11,Potential Loyalists
2280,390,5,189773.346,3,4,4,11,Loyal Customers
2281,500,1,218576.68,2,1,4,7,Lost Customers
2283,844,1,100606.5975,1,1,2,4,Lost Customers
2285,335,3,128371.485,3,3,3,9,Potential Loyalists
2286,31,4,220814.59,5,4,4,13,Champions
2287,33,18,803919.059,5,5,5,15,Champions
2291,11,3,181277.649,5,3,4,12,Potential Loyalists
2292,583,4,297709.11,2,4,4,10,Loyal Customers
2293,117,1,49875.912,4,1,2,7,New Customers
2295,619,1,7391.4525,2,1,1,4,Lost Customers
2296,1194,1,43836.94,1,1,1,3,Lost Customers
2297,168,5,331676.2755,4,4,5,13,Champions
2298,809,1,42477.229999999996,1,1,1,3,Lost Customers
2299,216,7,498727.348,4,5,5,14,Champions
2300,20,2,132621.494,5,3,3,11,Potential Loyalists
2301,393,3,199791.71850000002,3,3,4,10,Potential Loyalists
2302,862,1,137417.48,1,1,3,5,Lost Customers
2303,96,4,99249.936,4,4,2,10,Potential Loyalists
2305,393,1,41618.8305,3,1,1,5,Needs Attention
2306,463,2,147894.075,2,3,3,8,At Risk
2307,1202,1,81363.46,1,1,2,4,Lost Customers
2309,225,1,91016.56,3,1,2,6,Needs Attention
2310,17,10,750330.4535,5,5,5,15,Champions
2311,1160,1,26286.997499999998,1,1,1,3,Lost Customers
2312,760,4,139530.0565,2,4,3,9,Loyal Customers
2313,23,24,1557704.0735,5,5,5,15,Champions
2314,164,1,93108.92,4,1,2,7,New Customers
2315,532,2,64999.765,2,3,2,7,At Risk
2316,44,2,92137.59999999999,5,3,2,10,Potential Loyalists
2318,322,1,46425.249,3,1,1,5,Needs Attention
2319,362,15,729927.4720000001,3,5,5,13,Loyal Customers
2321,930,2,107915.93800000001,1,3,3,7,At Risk
2322,874,1,73114.23,1,1,2,4,Lost Customers
2323,62,9,517446.182,5,5,5,15,Champions
2325,3,2,171281.709,5,3,3,11,Potential Loyalists
2326,85,3,105457.834,5,3,3,11,Potential Loyalists
2327,1079,2,69503.27600000001,1,3,2,6,At Risk
2328,191,4,303330.7035,4,4,4,12,Champions
2329,15,4,319877.397,5,4,5,14,Champions
2331,767,2,117139.54199999999,1,3,3,7,At Risk
2332,1289,1,130345.6335,1,1,3,5,Lost Customers
2334,1086,1,37693.46,1,1,1,3,Lost Customers
2335,463,1,37862.88,2,1,1,4,Lost Customers
2336,343,2,74692.34850000001,3,3,2,8,Potential Loyalists
2337,29,11,660841.0175,5,5,5,15,Champions
2339,44,10,500586.725,5,5,5,15,Champions
2340,377,3,204120.84350000002,3,3,4,10,Potential Loyalists
2341,54,1,106763.625,5,1,3,9,New Customers
2342,434,4,163339.76799999998,2,4,3,9,Loyal Customers
2344,1258,1,21306.510000000002,1,1,1,3,Lost Customers
2345,225,3,136624.2185,3,4,3,10,Loyal Customers
2346,24,2,93029.09,5,3,2,10,Potential Loyalists
2347,92,4,195195.62900000002,4,4,4,12,Champions
2348,112,6,315552.676,4,5,5,14,Champions
2351,435,3,235418.7465,2,4,4,10,Loyal Customers
2352,1198,1,59322.95,1,1,2,4,Lost Customers
2353,1035,1,21673.8,1,1,1,3,Lost Customers
2355,269,3,137818.4855,3,4,3,10,Loyal Customers
2356,219,1,60784.58,3,1,2,6,Needs Attention
2357,184,3,157060.736,4,4,3,11,Loyal Customers
2358,971,2,48233.456999999995,1,3,1,5,At Risk
2360,54,12,886097.8955,5,5,5,15,Champions
2361,213,1,106289.91,4,1,3,8,New Customers
2362,623,1,15191.154000000002,2,1,1,4,Lost Customers
2364,1162,1,95383.07,1,1,2,4,Lost Customers
2365,643,5,181950.669,2,4,4,10,Loyal Customers
2366,944,2,361660.04,1,3,5,9,At Risk
2368,10,53,3902712.196,5,5,5,15,Champions
2369,803,1,4012.8975,1,1,1,3,Lost Customers
2370,370,2,249212.393,3,3,4,10,Potential Loyalists
2371,635,3,246708.98799999998,2,4,4,10,Loyal Customers
2373,42,7,338311.4355,5,5,5,15,Champions
2375,84,13,468548.2905,5,5,5,15,Champions
2376,246,1,51602.200000000004,3,1,2,6,Needs Attention
2377,67,8,412900.46249999997,5,5,5,15,Champions
2379,35,1,8961.198,5,1,1,7,New Customers
2381,256,4,193592.171,3,4,4,11,Loyal Customers
2382,50,1,62514.315,5,1,2,8,New Customers
2383,337,3,156408.64,3,4,3,10,Loyal Customers
2387,418,6,390326.801,3,5,5,13,Loyal Customers
2390,704,1,88075.62,2,1,2,5,Lost Customers
2394,147,6,280992.59,4,5,4,13,Champions
2395,1015,2,135357.86000000002,1,3,3,7,At Risk
2396,456,3,316117.356,2,4,5,11,Loyal Customers
2397,331,1,55192.5,3,1,2,6,Needs Attention
2398,174,1,45530.65,4,1,1,6,New Customers
2399,441,2,74224.036,2,3,2,7,At Risk
2400,89,4,201663.286,4,4,4,12,Champions
2401,1295,1,65003.89,1,1,2,4,Lost Customers
2404,218,5,319407.2,3,4,5,12,Loyal Customers
2406,210,2,220906.56450000004,4,3,4,11,Potential Loyalists
2407,80,1,24309.914999999997,5,1,1,7,New Customers
2408,866,4,294213.626,1,4,4,9,Loyal Customers
2409,165,5,234692.9095,4,4,4,12,Champions
2411,217,2,140150.74,4,3,3,10,Potential Loyalists
2412,31,5,319737.99,5,4,5,14,Champions
2413,4,3,135171.215,5,4,3,12,Loyal Customers
2414,24,3,227879.5865,5,4,4,13,Champions
2416,692,2,83626.32999999999,2,3,2,7,At Risk
2418,394,2,82105.34999999999,3,3,2,8,Potential Loyalists
2420,216,1,12038.692500000001,4,1,1,6,New Customers
2421,70,4,194264.2505,5,4,4,13,Champions
2424,575,2,120074.9485,2,3,3,8,At Risk
2425,180,3,26113.6725,4,4,1,9,Potential Loyalists
2426,75,7,203675.687,5,5,4,14,Champions
2427,131,10,542085.3944999999,4,5,5,14,Champions
2428,611,5,321144.369,2,4,5,11,Loyal Customers
2429,383,1,74307.04000000001,3,1,2,6,Needs Attention
2430,270,1,7165.530000000001,3,1,1,5,Needs Attention
2431,214,4,202981.6155,4,4,4,12,Champions
2432,996,1,196461.657,1,1,4,6,Lost Customers
2433,1092,1,101739.37,1,1,2,4,Lost Customers
2434,298,3,197461.935,3,4,4,11,Loyal Customers
2436,136,5,289797.754,4,4,4,12,Champions
2437,235,1,15256.75,3,1,1,5,Needs Attention
2438,426,4,261379.2825,3,4,4,11,Loyal Customers
2439,6,44,2323609.395,5,5,5,15,Champions
2440,1108,1,18500.295,1,1,1,3,Lost Customers
2441,613,1,20385.495000000003,2,1,1,4,Lost Customers
2443,477,4,136728.5335,2,4,3,9,Loyal Customers
2444,80,4,171470.377,5,4,3,12,Loyal Customers
2445,131,6,408805.684,4,5,5,14,Champions
2446,129,1,154826.81,4,1,3,8,New Customers
2447,315,2,139187.70049999998,3,3,3,9,Potential Loyalists
2448,221,10,443793.471,3,5,5,13,Loyal Customers
2449,372,5,260419.2685,3,4,4,11,Loyal Customers
2452,53,18,801733.4805,5,5,5,15,Champions
2453,406,4,311449.0965,3,4,4,11,Loyal Customers
2454,98,8,563842.204,4,5,5,14,Champions
2455,200,9,594894.819,4,5,5,14,Champions
2456,672,1,32589.303499999998,2,1,1,4,Lost Customers
2457,761,1,47490.452,2,1,1,4,Lost Customers
2458,247,4,187511.8275,3,4,4,11,Loyal Customers
2459,240,2,129535.17,3,3,3,9,Potential Loyalists
2460,245,5,166968.3125,3,4,3,10,Loyal Customers
2462,445,4,170548.261,2,4,3,9,Loyal Customers
2463,584,1,94985.4,2,1,2,5,Lost Customers
2469,57,9,670353.9025,5,5,5,15,Champions
2470,837,1,54702.3205,1,1,2,4,Lost Customers
2473,270,3,144703.029,3,4,3,10,Loyal Customers
2474,199,1,28154.584,4,1,1,6,New Customers
2475,509,3,278669.8725,2,4,4,10,Loyal Customers
2476,831,3,79542.76250000001,1,4,2,7,At Risk
2478,834,1,56481.276,1,1,2,4,Lost Customers
2479,180,11,906441.2265,4,5,5,14,Champions
2480,316,5,142585.481,3,4,3,10,Loyal Customers
2481,1130,3,317629.613,1,4,5,10,Loyal Customers
2483,482,2,92966.82750000001,2,3,2,7,At Risk
2484,364,1,78516.885,3,1,2,6,Needs Attention
2486,137,2,188397.88,4,3,4,11,Potential Loyalists
2487,191,4,149681.29,4,4,3,11,Loyal Customers
2488,1177,1,60473.076499999996,1,1,2,4,Lost Customers
2489,567,3,64951.3385,2,4,2,8,At Risk
2490,116,3,164238.99349999998,4,4,3,11,Loyal Customers
2492,115,8,563259.244,4,5,5,14,Champions
2494,216,5,293551.066,4,4,4,12,Champions
2495,758,1,87934.635,2,1,2,5,Lost Customers
2497,12,2,236839.02000000002,5,3,4,12,Potential Loyalists
2499,182,5,276523.181,4,4,4,12,Champions
2500,673,2,209724.5,2,3,4,9,At Risk
2502,582,1,28967.712000000003,2,1,1,4,Lost Customers
2503,127,1,16941.987,4,1,1,6,New Customers
2504,152,1,39665.2245,4,1,1,6,New Customers
2505,117,5,335916.6545,4,4,5,13,Champions
2506,1230,1,8696.231,1,1,1,3,Lost Customers
2507,20,6,449395.204,5,5,5,15,Champions
2508,148,16,829922.9615,4,5,5,14,Champions
2510,104,2,114043.3235,4,3,3,10,Potential Loyalists
2511,600,1,20100.968,2,1,1,4,Lost Customers
2512,188,3,71407.68,4,4,2,10,Potential Loyalists
2513,201,1,12060.83,4,1,1,6,New Customers
2514,24,27,1707077.87,5,5,5,15,Champions
2515,60,6,321236.859,5,5,5,15,Champions
2516,196,5,174100.213,4,4,3,11,Loyal Customers
2517,146,4,347519.12700000004,4,4,5,13,Champions
2518,523,8,594383.624,2,5,5,12,Loyal Customers
2519,721,4,365250.3615,2,4,5,11,Loyal Customers
2520,133,1,85601.29,4,1,2,7,New Customers
2521,1147,1,45337.115999999995,1,1,1,3,Lost Customers
2523,331,1,94852.58,3,1,2,6,Needs Attention
2525,141,1,41299.35,4,1,1,6,New Customers
2526,794,1,53146.61,1,1,2,4,Lost Customers
2527,47,16,810129.778,5,5,5,15,Champions
2532,509,3,167317.624,2,4,3,9,Loyal Customers
2533,54,2,91418.01649999998,5,3,2,10,Potential Loyalists
2534,5,2,140481.19,5,3,3,11,Potential Loyalists
2536,215,5,323993.875,4,4,5,13,Champions
2537,860,2,45809.4655,1,3,1,5,At Risk
2539,1074,1,41255.67,1,1,1,3,Lost Customers
2540,363,1,48197.97749999999,3,1,1,5,Needs Attention
2543,1256,1,97103.81,1,1,2,4,Lost Customers
2545,895,1,172002.66,1,1,3,5,Lost Customers
2546,117,1,15728.46,4,1,1,6,New Customers
2547,302,6,203984.836,3,5,4,12,Loyal Customers
2548,270,2,120183.11499999999,3,3,3,9,Potential Loyalists
2549,878,2,245945.728,1,3,4,8,At Risk
2550,608,2,171730.116,2,3,3,8,At Risk
2551,367,1,214685.56,3,1,4,8,Needs Attention
2552,29,9,772950.3575,5,5,5,15,Champions
2554,29,1,77626.584,5,1,2,8,New Customers
2561,820,1,22707.808,1,1,1,3,Lost Customers
2562,658,2,119045.365,2,3,3,8,At Risk
2564,993,2,142002.89,1,3,3,7,At Risk
2569,86,4,279506.565,5,4,4,13,Champions
2570,530,2,67125.74,2,3,2,7,At Risk
2572,1101,1,34696.604999999996,1,1,1,3,Lost Customers
2573,380,3,129315.07800000001,3,4,3,10,Loyal Customers
2576,868,1,1975.4880000000003,1,1,1,3,Lost Customers
2578,650,3,144354.64549999998,2,4,3,9,Loyal Customers
2579,903,4,237978.25,1,4,4,9,Loyal Customers
2580,458,2,61076.089499999995,2,3,2,7,At Risk
2581,350,2,137712.8175,3,3,3,9,Potential Loyalists
2583,448,6,340071.2315,2,5,5,12,Loyal Customers
2584,116,4,428802.00549999997,4,4,5,13,Champions
2585,152,1,197788.53149999998,4,1,4,9,New Customers
2586,678,2,91711.8995,2,3,2,7,At Risk
2587,121,6,334610.816,4,5,5,14,Champions
2588,470,3,138311.977,2,4,3,9,Loyal Customers
2590,611,2,53474.86699999999,2,3,2,7,At Risk
2591,993,2,71148.8825,1,3,2,6,At Risk
2593,62,8,455238.483,5,5,5,15,Champions
2595,128,6,500595.1545,4,5,5,14,Champions
2596,81,1,54192.944,5,1,2,8,New Customers
2597,94,4,236919.31499999997,4,4,4,12,Champions
2599,212,3,348840.213,4,4,5,13,Champions
2600,952,2,139479.2645,1,3,3,7,At Risk
2602,695,2,34957.6155,2,3,1,6,At Risk
2603,1015,2,183165.8045,1,3,4,8,At Risk
2604,271,1,65884.554,3,1,2,6,Needs Attention
2605,866,1,10828.74,1,1,1,3,Lost Customers
2606,1248,1,29206.3,1,1,1,3,Lost Customers
2607,360,5,157030.572,3,4,3,10,Loyal Customers
2608,709,1,102298.34150000001,2,1,2,5,Lost Customers
2609,107,9,579707.627,4,5,5,14,Champions
2611,191,10,874331.096,4,5,5,14,Champions
2612,348,3,151627.046,3,4,3,10,Loyal Customers
2613,790,2,79473.58499999999,1,3,2,6,At Risk
2615,466,1,41642.9775,2,1,1,4,Lost Customers
2616,196,1,56433.48,4,1,2,7,New Customers
2617,509,3,186502.041,2,4,4,10,Loyal Customers
2618,772,2,193580.38,1,3,4,8,At Risk
2619,661,2,46896.244999999995,2,3,1,6,At Risk
2620,517,3,192803.93300000002,2,4,4,10,Loyal Customers
2622,230,6,414635.21300000005,3,5,5,13,Loyal Customers
2623,165,1,33760.2,4,1,1,6,New Customers
2624,10,19,987553.985,5,5,5,15,Champions
2626,28,5,249356.88549999997,5,4,4,13,Champions
2629,606,2,153850.017,2,3,3,8,At Risk
2630,85,5,362323.028,5,4,5,14,Champions
2631,91,7,411289.2025,4,5,5,14,Champions
2632,529,3,203498.636,2,4,4,10,Loyal Customers
2633,28,9,308766.665,5,5,4,14,Champions
2634,109,6,345786.69,4,5,5,14,Champions
2635,708,4,245850.948,2,4,4,10,Loyal Customers
2636,17,3,137240.658,5,4,3,12,Loyal Customers
2637,837,1,7952.97,1,1,1,3,Lost Customers
2638,844,1,23074.392000000003,1,1,1,3,Lost Customers
2639,276,3,93153.292,3,4,2,9,Potential Loyalists
2640,272,14,892066.713,3,5,5,13,Loyal Customers
2641,71,20,986107.4635000001,5,5,5,15,Champions
2642,261,9,532590.455,3,5,5,13,Loyal Customers
2644,44,4,311110.7,5,4,4,13,Champions
2645,799,1,109611.722,1,1,3,5,Lost Customers
2646,30,26,1151211.718,5,5,5,15,Champions
2648,17,3,109799.35500000001,5,4,3,12,Loyal Customers
2649,404,3,116837.523,3,4,3,10,Loyal Customers
2650,176,1,81459.664,4,1,2,7,New Customers
2651,675,1,24434.117,2,1,1,4,Lost Customers
2652,133,5,282299.56100000005,4,4,4,12,Champions
2653,41,5,330973.646,5,4,5,14,Champions
2655,411,4,168011.5555,3,4,3,10,Loyal Customers
2656,662,1,31747.6795,2,1,1,4,Lost Customers
2658,207,2,151204.24,4,3,3,10,Potential Loyalists
2659,44,4,167613.8455,5,4,3,12,Loyal Customers
2660,705,2,47384.634,2,3,1,6,At Risk
2661,139,2,265259.114,4,3,4,11,Potential Loyalists
2662,147,3,82218.09,4,4,2,10,Potential Loyalists
2664,82,2,139270.64,5,3,3,11,Potential Loyalists
2665,926,2,320252.6355,1,3,5,9,At Risk
2666,731,1,22003.11,2,1,1,4,Lost Customers
2667,1317,1,70224.81,1,1,2,4,Lost Customers
2668,17,12,790478.855,5,5,5,15,Champions
2671,320,3,173677.837,3,4,3,10,Loyal Customers
2672,131,6,215714.8235,4,5,4,13,Champions
2673,230,6,267553.126,3,5,4,12,Loyal Customers
2674,90,5,449967.01300000004,4,4,5,13,Champions
2675,70,2,112704.395,5,3,3,11,Potential Loyalists
2676,83,1,52566.15,5,1,2,8,New Customers
2678,476,1,80186.016,2,1,2,5,Lost Customers
2681,219,6,133729.7715,3,5,3,11,Loyal Customers
2682,71,3,179234.269,5,4,4,13,Champions
2684,612,2,75981.13750000001,2,3,2,7,At Risk
2685,1076,1,88279.60999999999,1,1,2,4,Lost Customers
2686,691,2,280579.08400000003,2,3,4,9,At Risk
2687,189,6,375244.25299999997,4,5,5,14,Champions
2688,315,4,187967.367,3,4,4,11,Loyal Customers
2689,33,11,598500.323,5,5,5,15,Champions
2690,1088,1,123477.97,1,1,3,5,Lost Customers
2691,493,2,228951.88,2,3,4,9,At Risk
2692,113,3,233517.0805,4,4,4,12,Champions
2693,683,1,81826.91,2,1,2,5,Lost Customers
2695,1048,1,24091.524,1,1,1,3,Lost Customers
2696,888,1,435.48,1,1,1,3,Lost Customers
2699,517,4,149509.2655,2,4,3,9,Loyal Customers
2700,421,10,607405.905,3,5,5,13,Loyal Customers
2701,318,1,13214.480000000001,3,1,1,5,Needs Attention
2702,303,4,94073.242,3,4,2,9,Potential Loyalists
2703,158,4,199550.734,4,4,4,12,Champions
2704,646,2,154883.091,2,3,3,8,At Risk
2705,26,1,14231.7,5,1,1,7,New Customers
2706,72,7,227650.70399999997,5,5,4,14,Champions
2707,869,1,35355.62,1,1,1,3,Lost Customers
2708,29,14,931317.204,5,5,5,15,Champions
2709,479,2,148892.84,2,3,3,8,At Risk
2711,962,7,438409.9575,1,5,5,11,Loyal Customers
2712,170,3,84446.3685,4,4,2,10,Potential Loyalists
2713,21,22,1174740.487,5,5,5,15,Champions
2714,140,3,119402.825,4,4,3,11,Loyal Customers
2715,57,10,640381.8135,5,5,5,15,Champions
2716,443,2,22504.880999999998,2,3,1,6,At Risk
2717,447,3,79142.866,2,4,2,8,At Risk
2718,36,4,332894.6645,5,4,5,14,Champions
2719,579,2,108308.325,2,3,3,8,At Risk
2720,200,6,573724.2195,4,5,5,14,Champions
2724,258,2,116242.678,3,3,3,9,Potential Loyalists
2725,293,1,69065.28,3,1,2,6,Needs Attention
2726,803,1,60650.689999999995,1,1,2,4,Lost Customers
2727,332,9,674647.754,3,5,5,13,Loyal Customers
2728,468,2,19567.6515,2,3,1,6,At Risk
2729,802,4,278023.515,1,4,4,9,Loyal Customers
2732,487,2,67312.072,2,3,2,7,At Risk
2733,153,3,152518.09350000002,4,4,3,11,Loyal Customers
2735,55,7,548235.804,5,5,5,15,Champions
2736,767,1,26397.336000000003,1,1,1,3,Lost Customers
2737,1303,1,93151.36000000002,1,1,2,4,Lost Customers
2740,141,9,594432.787,4,5,5,14,Champions
2741,603,4,314970.452,2,4,4,10,Loyal Customers
2742,1236,1,52895.636,1,1,2,4,Lost Customers
2745,6,4,251430.43199999997,5,4,4,13,Champions
2746,26,10,546017.719,5,5,5,15,Champions
2748,96,5,282999.7475,4,4,4,12,Champions
2753,372,4,166540.22950000002,3,4,3,10,Loyal Customers
2754,972,1,7016.823,1,1,1,3,Lost Customers
2755,171,4,281638.286,4,4,4,12,Champions
2757,93,13,682189.512,4,5,5,14,Champions
2758,161,1,35166.465000000004,4,1,1,6,New Customers
2759,151,7,420888.87799999997,4,5,5,14,Champions
2760,53,4,237249.5015,5,4,4,13,Champions
2761,63,17,1107743.7105,5,5,5,15,Champions
2762,381,4,250076.4475,3,4,4,11,Loyal Customers
2763,62,1,42699.7,5,1,1,7,New Customers
2767,174,1,70884.11799999999,4,1,2,7,New Customers
2768,33,8,448681.08,5,5,5,15,Champions
2770,449,4,139242.15149999998,2,4,3,9,Loyal Customers
2771,1034,1,13052.658,1,1,1,3,Lost Customers
2772,871,1,20822.5465,1,1,1,3,Lost Customers
2773,289,3,167095.976,3,4,3,10,Loyal Customers
2774,157,1,2719.6125,4,1,1,6,New Customers
2775,744,1,57562.488,2,1,2,5,Lost Customers
2777,37,8,504893.02249999996,5,5,5,15,Champions
2778,254,4,176084.543,3,4,3,10,Loyal Customers
2779,293,17,846112.5425,3,5,5,13,Loyal Customers
2780,466,1,22456.04,2,1,1,4,Lost Customers
2781,420,2,153785.778,3,3,3,9,Potential Loyalists
2784,686,2,197290.8885,2,3,4,9,At Risk
2785,657,2,117857.37049999999,2,3,3,8,At Risk
2786,901,1,102469.89,1,1,2,4,Lost Customers
2787,896,1,30522.852,1,1,1,3,Lost Customers
2788,481,7,351140.449,2,5,5,12,Loyal Customers
2789,1080,2,23458.351,1,3,1,5,At Risk
2790,61,2,139843.211,5,3,3,11,Potential Loyalists
2791,1056,1,6406.88,1,1,1,3,Lost Customers
2793,363,2,106141.3425,3,3,3,9,Potential Loyalists
2794,600,2,56402.004,2,3,2,7,At Risk
2796,105,4,198484.53650000002,4,4,4,12,Champions
2797,20,1,112991.9265,5,1,3,9,New Customers
2798,368,2,208092.537,3,3,4,10,Potential Loyalists
2800,32,2,176883.99099999998,5,3,3,11,Potential Loyalists
2801,189,6,569495.335,4,5,5,14,Champions
2802,522,3,77337.178,2,4,2,8,At Risk
2803,1330,1,61321.227,1,1,2,4,Lost Customers
2804,1061,1,13478.01,1,1,1,3,Lost Customers
2806,25,1,36224.42,5,1,1,7,New Customers
2808,186,2,98073.12,4,3,2,9,Potential Loyalists
2809,182,5,344922.705,4,4,5,13,Champions
2810,933,2,45494.0945,1,3,1,5,At Risk
2811,64,4,359965.207,5,4,5,14,Champions
2812,404,2,158979.478,3,3,3,9,Potential Loyalists
2813,280,2,148530.54,3,3,3,9,Potential Loyalists
2816,1037,1,31308.74,1,1,1,3,Lost Customers
2818,842,1,2935.59,1,1,1,3,Lost Customers
2820,318,2,147009.8,3,3,3,9,Potential Loyalists
2822,920,4,135754.8745,1,4,3,8,Loyal Customers
2823,459,1,18253.5545,2,1,1,4,Lost Customers
2824,386,4,216740.06699999998,3,4,4,11,Loyal Customers
2827,313,3,196872.684,3,4,4,11,Loyal Customers
2829,443,2,124765.8455,2,3,3,8,At Risk
2830,447,2,86789.592,2,3,2,7,At Risk
2831,80,2,96558.91,5,3,2,10,Potential Loyalists
2832,219,2,74114.3825,3,3,2,8,Potential Loyalists
2833,565,4,195933.56749999998,2,4,4,10,Loyal Customers
2837,73,2,190450.08899999998,5,3,4,12,Potential Loyalists
2841,162,2,124759.892,4,3,3,10,Potential Loyalists
2842,151,4,281932.403,4,4,4,12,Champions
2843,1034,1,30453.992000000002,1,1,1,3,Lost Customers
2845,48,18,1092715.6535,5,5,5,15,Champions
2846,196,1,72359.11000000002,4,1,2,7,New Customers
2847,99,8,407710.4735,4,5,5,14,Champions
2848,228,3,256643.661,3,4,4,11,Loyal Customers
2849,164,4,211671.19299999997,4,4,4,12,Champions
2851,212,1,82803.9475,4,1,2,7,New Customers
2853,923,1,49628.355,1,1,1,3,Lost Customers
2855,178,3,133232.3455,4,4,3,11,Loyal Customers
2856,103,2,167600.1885,4,3,3,10,Potential Loyalists
2857,786,3,162173.469,1,4,3,8,Loyal Customers
2859,188,1,25737.0075,4,1,1,6,New Customers
2860,243,2,79694.3995,3,3,2,8,Potential Loyalists
2862,863,2,84835.79,1,3,2,6,At Risk
2863,353,7,567378.9565,3,5,5,13,Loyal Customers
2865,213,2,127723.5015,4,3,3,10,Potential Loyalists
2866,408,4,252454.494,3,4,4,11,Loyal Customers
2868,242,11,549407.8505000001,3,5,5,13,Loyal Customers
2869,103,19,1089833.138,4,5,5,14,Champions
2870,378,1,77045.79000000001,3,1,2,6,Needs Attention
2872,143,2,125183.185,4,3,3,10,Potential Loyalists
2873,668,4,167546.2755,2,4,3,9,Loyal Customers
2874,49,2,96450.38,5,3,2,10,Potential Loyalists
2875,663,2,203503.95799999998,2,3,4,9,At Risk
2876,309,7,535313.53,3,5,5,13,Loyal Customers
2878,172,3,117646.489,4,4,3,11,Loyal Customers
2879,176,1,12434.446,4,1,1,6,New Customers
2880,1102,1,53831.490000000005,1,1,2,4,Lost Customers
2881,305,4,355130.4125,3,4,5,12,Loyal Customers
2882,42,5,318926.08050000004,5,4,5,14,Champions
2885,87,4,62942.7065,5,4,2,11,Potential Loyalists
2887,23,7,577308.5645000001,5,5,5,15,Champions
2888,617,1,34977.016,2,1,1,4,Lost Customers
2889,237,3,195107.36000000002,3,4,4,11,Loyal Customers
2890,586,2,115826.5035,2,3,3,8,At Risk
2892,143,9,416369.062,4,5,5,14,Champions
2893,342,2,173289.5625,3,3,3,9,Potential Loyalists
2895,1203,1,72164.9065,1,1,2,4,Lost Customers
2897,671,1,35893.53,2,1,1,4,Lost Customers
2899,341,2,209849.642,3,3,4,10,Potential Loyalists
2900,40,10,739229.6885,5,5,5,15,Champions
2902,262,5,273128.225,3,4,4,11,Loyal Customers
2903,598,1,34207.06,2,1,1,4,Lost Customers
2904,1145,2,157905.576,1,3,3,7,At Risk
2905,79,4,164051.91999999998,5,4,3,12,Loyal Customers
2906,1198,1,25535.496499999997,1,1,1,3,Lost Customers
2907,27,10,642218.8165,5,5,5,15,Champions
2908,1325,1,44604.872,1,1,1,3,Lost Customers
2909,751,1,37505.0,2,1,1,4,Lost Customers
2910,414,6,398036.081,3,5,5,13,Loyal Customers
2911,796,1,38296.009999999995,1,1,1,3,Lost Customers
2912,18,5,483577.16599999997,5,4,5,14,Champions
2913,318,6,311462.9655,3,5,4,12,Loyal Customers
2918,269,6,184305.4855,3,5,4,12,Loyal Customers
2919,773,1,22230.432000000004,1,1,1,3,Lost Customers
