order_item_id,order_id,product_id,quantity,unit_price
45101,20873,438,3,14419.65
45102,20874,27,1,10666.32
45103,20874,442,1,40865.1
45104,20874,96,1,1132.88
45105,20874,786,1,5506.35
45106,20875,594,1,22780.24
45107,20875,497,1,7262.1
45108,20876,520,3,3685.1
45109,20877,255,2,29013.74
45110,20878,371,2,22480.24
45111,20879,410,1,11448.51
45112,20880,86,1,33672.38
45113,20880,93,3,7314.38
45114,20881,219,3,20013.69
45115,20881,794,1,5410.61
45116,20882,135,1,16066.45
45117,20882,221,1,26630.56
45118,20883,243,1,17979.84
45119,20884,107,3,5251.61
45120,20884,277,2,5596.34
45121,20885,668,1,29170.28
45122,20885,475,3,7735.77
45123,20885,403,1,29231.93
45124,20886,266,2,12479.4
45125,20887,507,2,31143.12
45126,20887,244,2,43345.74
45127,20888,776,2,7439.51
45128,20888,113,3,8218.58
45129,20888,352,2,21293.62
45130,20888,719,2,8520.69
45131,20889,512,3,8539.58
45132,20890,663,1,1565.02
45133,20891,735,1,3569.31
45134,20891,303,1,34801.81
45135,20891,428,2,20554.54
45136,20891,786,3,5506.35
45137,20892,17,2,21319.44
45138,20893,781,1,25947.96
45139,20894,260,2,727.69
45140,20894,160,1,8561.75
45141,20895,726,1,15023.59
45142,20895,336,1,15368.6
45143,20895,286,2,9714.82
45144,20895,267,2,25655.92
45145,20896,481,1,5874.87
45146,20896,199,3,32068.46
45147,20897,406,3,24371.41
45148,20898,362,1,39187.67
45149,20899,62,2,1478.93
45150,20900,128,3,15313.37
45151,20900,206,1,20362.93
45152,20900,727,1,1006.23
45153,20901,267,1,25655.92
45154,20901,326,2,15673.0
45155,20901,729,2,16921.36
45156,20902,749,1,8933.76
45157,20902,658,3,2307.45
45158,20903,502,2,24508.21
45159,20903,763,2,1829.35
45160,20903,668,2,29170.28
45161,20903,557,2,19962.41
45162,20904,724,2,25470.0
45163,20904,7,3,24051.75
45164,20904,330,2,35447.28
45165,20905,210,1,123.51
45166,20906,227,1,32075.05
45167,20907,559,1,10387.04
45168,20908,110,2,30715.59
45169,20908,188,2,3263.5
45170,20909,645,2,20227.72
45171,20910,356,1,21230.61
45172,20911,605,1,4972.09
45173,20911,55,1,22360.33
45174,20912,465,2,24218.86
45175,20913,367,3,4965.61
45176,20913,706,1,7055.86
45177,20914,302,2,16858.64
45178,20914,330,1,35447.28
45179,20915,342,1,14629.37
45180,20916,594,2,22780.24
45181,20917,785,2,2066.66
45182,20917,314,3,37373.84
45183,20918,13,2,2424.94
45184,20919,304,2,19881.9
45185,20919,699,1,116.86
45186,20920,206,1,20362.93
45187,20921,692,1,19116.4
45188,20921,731,1,29443.21
45189,20922,143,2,4065.82
45190,20922,455,2,8439.53
45191,20922,459,2,11587.61
45192,20922,136,2,4901.85
45193,20923,165,1,36685.38
45194,20923,694,3,300.21
45195,20924,619,2,6123.64
45196,20924,107,2,5251.61
45197,20924,400,2,19865.0
45198,20924,521,3,18644.95
45199,20925,286,3,9714.82
45200,20926,228,3,27829.24
45201,20926,537,2,6820.2
45202,20926,668,2,29170.28
45203,20926,549,1,6274.81
45204,20927,82,2,9253.4
45205,20927,14,3,8796.43
45206,20928,289,1,6519.69
45207,20928,771,1,22932.36
45208,20928,268,2,15171.07
45209,20929,670,2,19779.45
45210,20929,314,2,37373.84
45211,20930,720,2,9787.33
45212,20930,302,2,16858.64
45213,20930,32,1,18850.68
45214,20931,63,2,10640.98
45215,20931,68,2,27753.73
45216,20932,140,3,4206.69
45217,20932,539,2,10777.33
45218,20932,648,1,18876.3
45219,20932,641,1,13148.39
45220,20933,208,1,10922.17
45221,20934,268,1,15171.07
45222,20935,335,1,12273.32
45223,20936,766,2,6713.42
45224,20937,537,2,6820.2
45225,20937,53,1,7864.23
45226,20938,54,1,21179.45
45227,20938,708,1,6387.76
45228,20939,372,1,22720.53
45229,20939,213,2,8836.23
45230,20940,376,1,25403.15
45231,20941,255,1,29013.74
45232,20941,103,1,7952.97
45233,20942,58,2,37820.55
45234,20942,567,2,21018.55
45235,20943,159,2,10189.95
45236,20943,364,2,28059.02
45237,20944,132,1,35179.7
45238,20945,9,1,1499.24
45239,20946,173,2,21349.85
45240,20946,748,2,7167.11
45241,20946,119,1,3460.83
45242,20946,136,1,4901.85
45243,20947,495,1,2228.93
45244,20947,93,2,7314.38
45245,20948,128,2,15313.37
45246,20948,162,3,4588.33
45247,20949,76,1,33255.54
45248,20950,199,1,32068.46
45249,20951,356,3,21230.61
45250,20951,474,3,5527.51
45251,20952,119,1,3460.83
45252,20952,267,3,25655.92
45253,20952,736,1,30699.36
45254,20952,651,2,12751.05
45255,20953,773,2,2023.89
45256,20953,158,2,3878.05
45257,20954,413,2,25877.4
45258,20954,397,1,14373.01
45259,20955,441,1,22870.84
45260,20956,296,1,15885.84
45261,20956,666,2,25745.82
45262,20957,265,2,17961.22
45263,20957,541,1,9706.34
45264,20957,113,2,8218.58
45265,20958,791,1,20927.52
45266,20958,68,1,27753.73
45267,20958,542,3,3540.63
45268,20958,104,3,32034.98
45269,20959,114,1,7070.14
45270,20960,469,1,18710.6
45271,20960,620,3,325.54
45272,20960,784,1,11310.56
45273,20961,199,1,32068.46
45274,20961,12,2,37517.92
45275,20962,793,1,26149.94
45276,20962,712,1,28493.58
45277,20963,236,3,26401.32
45278,20963,231,1,32537.5
45279,20964,509,1,18697.33
45280,20964,71,2,15880.88
45281,20964,242,3,34635.54
45282,20965,374,1,15888.61
45283,20965,36,1,11188.55
45284,20965,144,1,18247.54
45285,20966,414,1,25270.14
45286,20966,17,3,21319.44
45287,20966,497,1,7262.1
45288,20966,202,1,10544.48
45289,20967,181,1,22875.63
45290,20967,485,2,1853.11
45291,20968,134,2,15377.04
45292,20968,661,2,28408.68
45293,20968,34,1,8807.6
45294,20969,643,2,32682.69
45295,20969,301,3,13128.12
45296,20969,47,1,10345.1
45297,20969,27,1,10666.32
45298,20970,791,2,20927.52
45299,20970,607,2,33356.22
45300,20971,749,2,8933.76
45301,20971,122,1,14124.65
45302,20971,389,2,13037.18
45303,20971,710,1,10175.06
45304,20972,66,3,16115.52
45305,20972,86,2,33672.38
45306,20972,628,3,8210.01
45307,20972,136,1,4901.85
45308,20973,408,1,23451.49
45309,20973,280,2,21343.08
45310,20973,799,2,20453.16
45311,20973,632,1,33231.76
45312,20974,118,1,16239.52
45313,20974,518,3,26346.11
45314,20975,710,2,10175.06
45315,20975,260,3,727.69
45316,20976,294,1,8039.01
45317,20976,51,1,16948.17
45318,20976,640,2,8893.44
45319,20976,408,1,23451.49
45320,20977,598,2,2653.9
45321,20977,596,3,22069.88
45322,20978,537,1,6820.2
45323,20979,174,1,29206.3
45324,20980,704,1,24778.93
45325,20980,336,1,15368.6
45326,20980,767,1,10374.18
45327,20980,335,3,12273.32
45328,20981,133,3,20543.59
45329,20982,280,3,21343.08
45330,20983,33,2,29509.56
45331,20983,592,1,23359.23
45332,20984,83,2,6093.53
45333,20984,257,1,17943.83
45334,20984,401,1,33754.19
45335,20985,69,2,28842.99
45336,20985,690,1,3285.09
45337,20985,457,2,6904.28
45338,20985,372,1,22720.53
45339,20986,37,2,22593.41
45340,20986,502,1,24508.21
45341,20986,20,1,6199.33
45342,20986,416,1,31130.12
45343,20987,699,1,116.86
45344,20988,150,1,21918.47
45345,20989,126,3,13939.86
45346,20989,600,2,33753.25
45347,20990,252,2,7164.72
45348,20990,476,2,18205.98
45349,20990,310,1,28361.35
45350,20990,619,2,6123.64
45351,20991,133,3,20543.59
45352,20992,200,2,6165.14
45353,20992,547,1,26289.91
45354,20993,269,3,21278.84
45355,20993,15,3,17444.89
45356,20993,159,3,10189.95
45357,20994,106,3,20676.01
45358,20995,407,1,17228.5
45359,20995,599,2,8339.39
45360,20995,762,2,4411.72
45361,20996,750,1,5783.62
45362,20996,101,1,28932.56
45363,20996,85,1,3626.15
45364,20996,768,3,24572.96
45365,20997,417,1,8623.61
45366,20998,715,1,25678.98
45367,20999,153,1,31526.07
45368,20999,515,1,16751.92
45369,20999,306,2,4487.76
45370,21000,606,2,25625.63
45371,21001,307,3,25667.12
45372,21001,718,1,20330.27
45373,21001,405,2,37768.6
45374,21001,799,1,20453.16
45375,21002,775,1,4483.51
45376,21002,528,2,18964.81
45377,21003,601,1,27199.63
45378,21003,794,2,5410.61
45379,21004,291,1,16575.83
45380,21005,793,1,26149.94
45381,21005,600,1,33753.25
45382,21005,560,1,39206.07
45383,21005,653,2,15408.69
45384,21006,284,2,1556.77
45385,21006,610,3,22763.14
45386,21006,504,2,25488.29
45387,21006,141,1,7000.82
45388,21007,216,1,31716.04
45389,21007,599,3,8339.39
45390,21008,528,1,18964.81
45391,21009,59,1,14650.92
45392,21010,656,1,16498.64
45393,21010,176,2,12886.98
45394,21011,559,2,10387.04
45395,21011,19,2,40769.51
45396,21011,116,2,26406.19
45397,21011,431,1,5472.09
45398,21012,781,2,25947.96
45399,21013,276,1,7206.61
45400,21014,333,2,1294.35
45401,21015,589,1,750.03
45402,21016,448,1,405.81
45403,21016,278,2,20030.26
45404,21016,568,2,24035.34
45405,21017,43,1,35889.34
45406,21018,580,3,25861.54
45407,21019,106,2,20676.01
45408,21019,553,1,19181.02
45409,21020,501,1,1711.34
45410,21020,266,2,12479.4
45411,21021,798,2,33914.28
45412,21021,149,2,24841.93
45413,21021,170,1,5698.76
45414,21022,97,2,15554.99
45415,21023,605,2,4972.09
45416,21024,342,1,14629.37
45417,21024,287,1,31175.23
45418,21024,475,2,7735.77
45419,21024,105,2,14949.16
45420,21025,180,3,22954.34
45421,21025,405,3,37768.6
45422,21025,729,3,16921.36
45423,21025,787,3,14551.88
45424,21026,88,1,2248.91
45425,21027,281,2,23251.92
45426,21028,206,1,20362.93
45427,21028,54,2,21179.45
45428,21029,55,2,22360.33
45429,21029,448,3,405.81
45430,21029,492,3,19604.82
45431,21029,288,2,18625.57
45432,21030,704,1,24778.93
45433,21031,603,2,5755.3
45434,21031,117,1,13793.63
45435,21031,584,2,3914.12
45436,21032,222,2,29322.5
45437,21032,508,1,9733.31
45438,21033,296,2,15885.84
45439,21034,275,2,41402.46
45440,21034,723,1,13355.69
45441,21035,132,1,35179.7
45442,21036,427,2,19404.31
45443,21037,502,1,24508.21
45444,21037,323,2,7334.37
45445,21038,565,1,13107.83
45446,21038,95,2,3082.09
45447,21039,324,1,39565.36
45448,21039,458,1,37227.69
45449,21040,563,1,16681.99
45450,21040,426,1,20723.18
45451,21040,760,1,17677.81
45452,21040,201,1,27195.48
45453,21041,414,2,25270.14
45454,21041,789,2,15910.88
45455,21042,758,1,12212.66
45456,21043,481,1,5874.87
45457,21043,370,2,16007.41
45458,21043,666,1,25745.82
45459,21044,620,1,325.54
45460,21044,672,2,2233.71
45461,21045,534,1,20249.62
45462,21046,26,1,22781.95
45463,21046,28,1,3191.28
45464,21047,186,3,34977.4
45465,21048,665,2,11932.98
45466,21048,776,2,7439.51
45467,21049,480,1,7250.29
45468,21049,295,1,18115.42
45469,21050,184,2,12801.26
45470,21050,601,3,27199.63
45471,21051,108,1,12488.21
45472,21051,123,3,38854.97
45473,21052,27,1,10666.32
45474,21052,553,1,19181.02
45475,21053,71,2,15880.88
45476,21053,373,2,13876.11
45477,21054,555,1,13725.91
45478,21054,317,2,24066.32
45479,21055,695,1,28019.06
45480,21055,759,2,26532.02
45481,21055,574,1,16220.3
45482,21056,532,2,22529.67
45483,21056,764,1,435.48
45484,21057,603,1,5755.3
45485,21057,492,1,19604.82
45486,21057,161,3,8581.14
45487,21058,351,1,9602.47
45488,21059,34,1,8807.6
45489,21060,44,1,1984.72
45490,21060,760,2,17677.81
45491,21060,140,2,4206.69
45492,21060,367,1,4965.61
45493,21061,560,1,39206.07
45494,21061,329,1,7269.41
45495,21062,27,1,10666.32
45496,21063,587,1,26649.84
45497,21063,335,2,12273.32
45498,21064,563,2,16681.99
45499,21064,721,1,14312.15
45500,21065,677,1,13032.59
45501,21065,343,1,23179.37
45502,21066,85,2,3626.15
45503,21066,214,1,5532.96
45504,21066,364,3,28059.02
45505,21066,133,2,20543.59
45506,21067,531,2,7107.78
45507,21067,147,1,22335.69
45508,21068,488,1,36073.49
45509,21068,440,2,5770.88
45510,21068,583,1,22994.0
45511,21069,443,2,30965.4
45512,21070,780,1,20915.26
45513,21070,567,2,21018.55
45514,21070,439,3,9947.2
45515,21070,185,3,19357.24
45516,21071,696,1,3491.26
45517,21071,191,3,3269.4
45518,21072,630,2,5350.53
45519,21072,86,2,33672.38
45520,21072,32,1,18850.68
45521,21073,500,1,11511.04
45522,21073,518,1,26346.11
45523,21073,391,3,23997.9
45524,21073,148,2,12808.57
45525,21074,543,2,7906.5
45526,21075,214,2,5532.96
45527,21076,402,2,20628.65
45528,21077,716,1,9908.73
45529,21078,481,1,5874.87
45530,21078,217,2,30046.36
45531,21079,342,2,14629.37
45532,21079,158,2,3878.05
45533,21079,588,3,37614.98
45534,21079,279,1,32539.24
45535,21080,419,2,15537.81
45536,21081,9,1,1499.24
45537,21081,327,2,4653.18
45538,21081,268,2,15171.07
45539,21081,460,1,12148.42
45540,21082,481,2,5874.87
45541,21082,339,2,8956.93
45542,21082,158,2,3878.05
45543,21083,24,1,975.71
45544,21083,379,1,21259.58
45545,21083,150,2,21918.47
45546,21084,422,2,7826.44
45547,21084,306,1,4487.76
45548,21085,185,1,19357.24
45549,21086,472,2,29290.58
45550,21086,506,1,16600.0
45551,21086,425,2,10043.74
45552,21087,646,3,31953.98
45553,21087,50,1,29364.67
45554,21087,39,3,30149.34
45555,21087,247,2,23910.11
45556,21088,420,1,3598.43
45557,21088,530,3,8320.22
45558,21089,661,1,28408.68
45559,21089,634,1,25241.92
45560,21089,191,2,3269.4
45561,21089,104,1,32034.98
45562,21090,403,2,29231.93
45563,21090,286,2,9714.82
45564,21091,217,1,30046.36
45565,21092,781,1,25947.96
45566,21092,797,1,24343.81
45567,21092,303,1,34801.81
45568,21092,754,1,2508.63
45569,21093,733,3,1222.12
45570,21093,123,2,38854.97
45571,21094,112,1,33443.77
45572,21094,501,1,1711.34
45573,21095,223,2,13033.96
45574,21095,626,2,17005.55
45575,21096,340,3,21633.36
45576,21096,457,1,6904.28
45577,21096,653,1,15408.69
45578,21096,519,1,3906.81
45579,21097,606,2,25625.63
45580,21098,275,3,41402.46
45581,21098,558,2,19265.52
45582,21099,412,2,12060.83
45583,21099,625,1,21269.95
45584,21099,579,2,12851.99
45585,21099,101,1,28932.56
45586,21100,38,2,1712.86
45587,21100,651,1,12751.05
45588,21100,276,2,7206.61
45589,21101,16,2,11249.93
45590,21102,573,2,10671.48
45591,21102,756,3,30617.35
45592,21103,274,2,11731.03
45593,21103,444,3,4487.21
45594,21104,626,3,17005.55
45595,21105,385,1,7851.97
45596,21105,525,2,23420.29
45597,21106,347,1,12012.2
45598,21106,705,1,17877.58
45599,21106,542,1,3540.63
45600,21106,541,2,9706.34
45601,21107,542,2,3540.63
45602,21107,368,1,13105.78
45603,21107,45,1,13684.16
45604,21107,795,1,31023.71
45605,21108,53,2,7864.23
45606,21109,533,2,2696.93
45607,21109,778,2,5621.0
45608,21110,796,1,36520.2
45609,21111,786,1,5506.35
45610,21111,18,1,22764.43
45611,21111,416,2,31130.12
45612,21111,764,2,435.48
45613,21112,196,1,10230.86
45614,21112,591,2,9356.23
45615,21113,239,1,616.66
45616,21114,792,1,4093.17
45617,21114,486,1,27987.76
45618,21114,625,2,21269.95
45619,21115,441,1,22870.84
45620,21115,793,1,26149.94
45621,21115,213,1,8836.23
45622,21116,237,3,11355.27
45623,21117,103,2,7952.97
45624,21117,549,3,6274.81
45625,21117,494,2,19418.6
45626,21117,379,2,21259.58
45627,21118,96,3,1132.88
45628,21118,437,2,16015.28
45629,21118,318,1,7725.98
45630,21119,689,2,8593.81
45631,21119,640,2,8893.44
45632,21120,405,2,37768.6
45633,21121,725,2,34676.15
45634,21122,60,2,28889.82
45635,21122,383,2,356.96
45636,21122,425,1,10043.74
45637,21123,219,1,20013.69
45638,21123,87,1,34065.41
45639,21124,169,2,7380.61
45640,21124,451,2,26318.56
45641,21124,790,3,142.13
45642,21124,619,1,6123.64
45643,21125,373,1,13876.11
45644,21125,776,1,7439.51
45645,21126,484,3,11923.28
45646,21126,383,1,356.96
45647,21126,26,1,22781.95
45648,21127,319,1,2218.86
45649,21127,581,2,3168.29
45650,21127,572,1,31393.41
45651,21127,785,1,2066.66
45652,21128,271,1,6194.42
45653,21129,737,3,7517.92
45654,21130,364,2,28059.02
45655,21131,167,2,4743.63
45656,21132,429,2,15995.61
45657,21132,302,1,16858.64
45658,21132,716,2,9908.73
45659,21133,273,2,24639.81
45660,21133,521,1,18644.95
45661,21133,733,1,1222.12
45662,21133,688,1,1227.32
45663,21134,180,1,22954.34
45664,21134,171,2,20853.05
45665,21135,68,2,27753.73
45666,21135,387,1,31308.74
45667,21135,755,3,31806.15
45668,21135,461,2,1544.05
45669,21136,417,3,8623.61
45670,21136,20,1,6199.33
45671,21137,172,1,20758.59
45672,21137,223,1,13033.96
45673,21137,72,2,16303.11
45674,21137,266,2,12479.4
45675,21138,281,1,23251.92
45676,21138,71,1,15880.88
45677,21139,746,2,32300.47
45678,21140,705,1,17877.58
45679,21141,216,3,31716.04
45680,21141,410,1,11448.51
45681,21142,512,2,8539.58
45682,21143,656,2,16498.64
45683,21143,324,2,39565.36
45684,21144,653,1,15408.69
45685,21144,590,1,25681.93
45686,21144,115,1,5406.31
45687,21144,454,1,4544.12
45688,21145,285,2,7814.13
45689,21145,798,2,33914.28
45690,21145,363,1,35098.89
45691,21146,87,2,34065.41
45692,21147,108,1,12488.21
45693,21147,353,3,27584.05
45694,21147,782,1,11178.47
45695,21147,79,3,13302.33
45696,21148,225,1,31354.8
45697,21148,531,1,7107.78
45698,21149,540,2,18274.77
45699,21150,76,1,33255.54
45700,21150,108,1,12488.21
45701,21151,559,1,10387.04
45702,21151,373,2,13876.11
45703,21151,647,1,36909.85
45704,21152,430,1,30535.12
45705,21153,413,1,25877.4
45706,21153,758,1,12212.66
45707,21154,297,3,27331.98
45708,21154,212,1,33384.82
45709,21155,484,1,11923.28
45710,21155,4,1,27466.85
45711,21155,9,2,1499.24
45712,21156,145,2,25822.37
45713,21156,8,1,347.29
45714,21156,201,1,27195.48
45715,21157,517,2,8274.41
45716,21158,655,2,6646.98
45717,21159,212,2,33384.82
45718,21159,549,1,6274.81
45719,21160,205,2,21474.77
45720,21160,763,2,1829.35
45721,21161,200,2,6165.14
45722,21161,355,2,32623.8
45723,21161,799,2,20453.16
45724,21161,551,1,6888.11
45725,21162,303,1,34801.81
45726,21163,147,1,22335.69
45727,21163,62,1,1478.93
45728,21163,129,1,16424.8
45729,21164,409,1,41592.91
45730,21165,310,1,28361.35
45731,21165,218,2,4915.59
45732,21166,318,2,7725.98
45733,21166,173,2,21349.85
45734,21166,109,2,16942.36
45735,21166,788,2,31236.16
45736,21167,385,2,7851.97
45737,21167,609,1,24056.63
45738,21167,413,2,25877.4
45739,21167,578,1,3912.69
45740,21168,471,1,9172.38
45741,21168,577,2,25126.21
45742,21169,650,2,19681.44
45743,21169,461,2,1544.05
45744,21169,272,1,25435.1
45745,21169,797,3,24343.81
45746,21170,127,1,8014.69
45747,21170,379,1,21259.58
45748,21170,745,2,19319.07
45749,21170,146,3,32336.12
45750,21171,283,2,7398.61
45751,21172,272,2,25435.1
45752,21172,188,1,3263.5
45753,21172,1,1,5409.01
45754,21172,734,2,33410.84
45755,21173,498,2,9269.07
45756,21173,38,3,1712.86
45757,21174,595,2,13784.64
45758,21174,634,2,25241.92
45759,21174,561,2,21497.82
45760,21174,497,1,7262.1
45761,21175,62,2,1478.93
45762,21175,135,1,16066.45
45763,21176,179,1,28328.66
45764,21176,762,2,4411.72
45765,21176,785,1,2066.66
45766,21177,644,3,6352.5
45767,21177,448,1,405.81
45768,21177,392,1,26371.17
45769,21177,120,1,3207.71
45770,21178,335,2,12273.32
45771,21178,724,1,25470.0
45772,21179,506,1,16600.0
45773,21180,520,1,3685.1
45774,21180,456,1,28622.11
45775,21181,642,2,34837.83
45776,21181,143,1,4065.82
45777,21182,27,1,10666.32
45778,21182,133,2,20543.59
45779,21183,349,1,22458.23
45780,21184,47,2,10345.1
45781,21185,739,1,3761.73
45782,21186,567,1,21018.55
45783,21186,572,2,31393.41
45784,21186,424,2,32221.91
45785,21186,693,2,24349.02
45786,21187,86,2,33672.38
45787,21187,268,2,15171.07
45788,21187,404,3,25620.37
45789,21187,500,2,11511.04
45790,21188,185,2,19357.24
45791,21188,681,1,16605.3
45792,21188,201,3,27195.48
45793,21189,716,1,9908.73
45794,21189,25,1,17950.17
45795,21189,363,2,35098.89
45796,21190,392,2,26371.17
45797,21190,185,3,19357.24
45798,21191,402,1,20628.65
45799,21191,193,1,23164.17
45800,21191,658,2,2307.45
45801,21192,691,3,9832.58
45802,21192,603,1,5755.3
45803,21192,740,1,8595.0
45804,21192,246,1,6406.88
45805,21193,144,2,18247.54
45806,21193,766,1,6713.42
45807,21194,189,1,29894.64
45808,21194,677,3,13032.59
45809,21194,583,3,22994.0
45810,21194,560,1,39206.07
45811,21195,419,1,15537.81
45812,21195,767,1,10374.18
45813,21196,723,1,13355.69
45814,21196,688,1,1227.32
45815,21196,144,2,18247.54
45816,21196,471,1,9172.38
45817,21197,634,1,25241.92
45818,21197,130,1,24864.8
45819,21197,324,3,39565.36
45820,21197,230,1,15641.94
45821,21198,190,3,30430.81
45822,21198,369,2,18692.49
45823,21198,310,1,28361.35
45824,21199,199,1,32068.46
45825,21199,312,3,31142.06
45826,21200,747,1,17012.67
45827,21200,273,2,24639.81
45828,21200,586,3,14175.84
45829,21201,150,1,21918.47
45830,21201,641,3,13148.39
45831,21202,451,1,26318.56
45832,21202,792,3,4093.17
45833,21203,726,1,15023.59
45834,21204,637,2,10870.4
45835,21204,572,1,31393.41
45836,21204,553,1,19181.02
45837,21204,133,2,20543.59
45838,21205,478,2,21700.44
45839,21205,749,1,8933.76
45840,21206,640,3,8893.44
45841,21206,75,1,7216.45
45842,21207,756,1,30617.35
45843,21207,111,2,10883.35
45844,21207,6,2,12290.97
45845,21207,101,1,28932.56
45846,21208,685,1,1493.81
45847,21208,637,1,10870.4
45848,21209,254,1,3704.34
45849,21210,544,1,13904.13
45850,21211,409,3,41592.91
45851,21212,734,1,33410.84
45852,21212,97,2,15554.99
45853,21212,447,1,33760.2
45854,21213,425,1,10043.74
45855,21213,706,1,7055.86
45856,21213,487,1,23104.78
45857,21213,198,1,14919.54
45858,21214,654,2,14509.17
45859,21215,720,3,9787.33
45860,21215,766,2,6713.42
45861,21215,452,2,23722.46
45862,21216,19,2,40769.51
45863,21216,388,1,31482.93
45864,21216,668,2,29170.28
45865,21217,40,1,7157.62
45866,21217,495,1,2228.93
45867,21218,722,2,33361.16
45868,21218,772,1,19099.29
45869,21219,598,1,2653.9
45870,21219,10,1,40969.2
45871,21220,550,1,1083.09
45872,21220,400,2,19865.0
45873,21221,790,1,142.13
45874,21221,391,2,23997.9
45875,21222,753,1,20429.1
45876,21223,415,2,21062.36
45877,21224,138,1,35806.75
45878,21224,699,1,116.86
45879,21224,443,1,30965.4
45880,21224,368,3,13105.78
45881,21225,165,1,36685.38
45882,21226,538,2,15315.82
45883,21227,278,1,20030.26
45884,21227,384,1,37134.46
45885,21227,168,2,14527.98
45886,21227,436,1,8990.1
45887,21228,565,3,13107.83
45888,21229,71,1,15880.88
45889,21229,460,1,12148.42
45890,21230,699,1,116.86
45891,21231,644,2,6352.5
45892,21232,263,1,3210.26
45893,21233,750,2,5783.62
45894,21233,37,3,22593.41
45895,21233,737,2,7517.92
45896,21233,477,2,40255.58
45897,21234,561,1,21497.82
45898,21235,525,1,23420.29
45899,21236,681,2,16605.3
45900,21237,357,1,7581.49
45901,21238,792,1,4093.17
45902,21239,352,2,21293.62
45903,21239,557,1,19962.41
45904,21239,63,2,10640.98
45905,21240,110,2,30715.59
45906,21240,447,1,33760.2
45907,21241,250,3,28298.98
45908,21242,374,1,15888.61
45909,21243,588,1,37614.98
45910,21244,730,1,20929.18
45911,21244,336,2,15368.6
45912,21245,391,3,23997.9
45913,21245,298,2,9744.48
45914,21246,502,2,24508.21
45915,21246,38,1,1712.86
45916,21246,192,1,7776.96
45917,21246,16,2,11249.93
45918,21247,568,1,24035.34
45919,21248,201,1,27195.48
45920,21248,787,2,14551.88
45921,21248,438,1,14419.65
45922,21249,432,2,41167.53
45923,21249,598,2,2653.9
45924,21250,338,1,10544.43
45925,21251,312,2,31142.06
45926,21252,280,1,21343.08
45927,21252,267,3,25655.92
45928,21252,367,1,4965.61
45929,21252,3,3,9768.29
45930,21253,672,2,2233.71
45931,21253,769,3,40664.39
45932,21253,119,1,3460.83
45933,21253,327,1,4653.18
45934,21254,344,1,39951.91
45935,21255,711,2,11351.49
45936,21255,602,1,14264.35
45937,21256,549,1,6274.81
45938,21256,426,1,20723.18
45939,21257,339,1,8956.93
45940,21258,154,1,21454.7
45941,21259,689,1,8593.81
45942,21259,594,2,22780.24
45943,21259,465,2,24218.86
45944,21259,261,3,20886.66
45945,21260,377,2,9381.69
45946,21261,506,3,16600.0
45947,21261,739,1,3761.73
45948,21262,485,1,1853.11
45949,21262,1,2,5409.01
45950,21262,263,1,3210.26
45951,21263,83,1,6093.53
45952,21263,189,2,29894.64
45953,21264,54,1,21179.45
45954,21265,401,1,33754.19
45955,21266,710,1,10175.06
45956,21266,108,3,12488.21
45957,21267,722,1,33361.16
45958,21267,362,2,39187.67
45959,21268,347,1,12012.2
45960,21269,384,1,37134.46
45961,21269,230,2,15641.94
45962,21269,448,1,405.81
45963,21269,558,1,19265.52
45964,21270,798,1,33914.28
45965,21270,516,1,18861.42
45966,21271,38,2,1712.86
45967,21271,128,1,15313.37
45968,21272,351,3,9602.47
45969,21272,120,2,3207.71
45970,21273,608,1,33476.02
45971,21273,413,3,25877.4
45972,21273,95,1,3082.09
45973,21273,235,1,18133.37
45974,21274,179,1,28328.66
45975,21275,661,2,28408.68
45976,21276,89,1,35300.35
45977,21276,686,2,22831.83
45978,21277,410,1,11448.51
45979,21277,408,2,23451.49
45980,21278,37,1,22593.41
45981,21279,796,1,36520.2
45982,21279,243,1,17979.84
45983,21279,33,1,29509.56
45984,21280,388,3,31482.93
45985,21280,440,3,5770.88
45986,21281,714,2,15844.28
45987,21281,668,3,29170.28
45988,21282,184,2,12801.26
45989,21282,520,1,3685.1
45990,21282,652,1,1696.44
45991,21283,170,2,5698.76
45992,21283,217,3,30046.36
45993,21284,736,2,30699.36
45994,21284,309,3,12928.16
45995,21285,409,3,41592.91
45996,21285,190,2,30430.81
45997,21285,309,3,12928.16
45998,21286,117,1,13793.63
45999,21286,212,2,33384.82
46000,21286,721,2,14312.15
46001,21287,375,1,18846.73
46002,21287,359,1,34049.28
46003,21287,391,1,23997.9
46004,21288,373,1,13876.11
46005,21288,654,1,14509.17
46006,21289,130,2,24864.8
46007,21289,686,1,22831.83
46008,21290,419,1,15537.81
46009,21290,245,1,9092.13
46010,21291,460,1,12148.42
46011,21292,319,1,2218.86
46012,21292,343,2,23179.37
46013,21292,19,1,40769.51
46014,21293,302,1,16858.64
46015,21294,519,2,3906.81
46016,21295,469,2,18710.6
46017,21295,539,2,10777.33
46018,21296,447,1,33760.2
46019,21296,494,1,19418.6
46020,21296,83,2,6093.53
46021,21296,191,2,3269.4
46022,21297,630,2,5350.53
46023,21297,280,1,21343.08
46024,21297,212,3,33384.82
46025,21298,173,2,21349.85
46026,21298,711,3,11351.49
46027,21298,622,2,36868.89
46028,21299,237,2,11355.27
46029,21299,579,2,12851.99
46030,21299,500,2,11511.04
46031,21300,516,2,18861.42
46032,21300,345,1,22229.05
46033,21301,566,3,32913.19
